user_id,rank,product_id,category,price,hybrid_score,latent_score,category_score,price_score,popularity_score,reason
503,8,439,Clothes,756.0,0.5796324415689449,0.6474836500105857,0.06748466257668713,0.9351632573144455,0.6677542142105625,ملاءمة جيدة مع نمط السعر
503,9,453,Sports,1347.0,0.5648247191313064,0.5739254988999466,0.40337423312883436,0.7654446454212684,0.5600870037759604,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر
503,10,146,Books,566.0,0.5566854276167265,0.5495215554036263,0.4524539877300614,0.8389119908504619,0.448613376810842,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر
504,1,262,Electronics,1006.0,0.39700279869563804,0.31526862110919945,0.17307692307692307,0.9576256443657875,0.6177270255237778,ملاءمة جيدة مع نمط السعر
504,2,96,Toys,998.0,0.39628185334993216,0.2306674886387793,0.41208791208791207,0.9535729594620408,0.6927678085539549,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر
504,3,423,Toys,917.0,0.3856422402211793,0.19476845820236818,0.41208791208791207,0.9125395248116056,0.8510059814654156,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر
504,4,145,Toys,1020.0,0.3794477540436374,0.1815308550420041,0.41208791208791207,0.9647178429473442,0.8058727568892946,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر
504,5,57,Sports,1017.0,0.36963797387176794,0.3482737115089197,0.020604395604395604,0.9631980861084392,0.4138118542461223,ملاءمة جيدة مع نمط السعر
504,6,457,Clothes,1143.0,0.36436120191482374,0.30019762381686604,0.06043956043956045,0.9729721266575506,0.5660685154667717,ملاءمة جيدة مع نمط السعر
504,7,270,Electronics,547.0,0.3642669614798176,0.3023194875759947,0.17307692307692307,0.7251028480133217,0.6470908101877602,توازن جيد بين التفضيلات والانتشار
504,8,400,Toys,834.0,0.35569777218001997,0.13695711894016446,0.41208791208791207,0.8704929189352338,0.9488852636786904,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر
504,9,228,Home Appliances,1394.0,0.3490285849994157,0.30532426490349945,0.1208791208791209,0.8458191378024985,0.4257748776277447,ملاءمة جيدة مع نمط السعر
504,10,151,Perfumes,1000.0,0.34418002775504647,0.27189672320415526,0.2129120879120879,0.9545861306879775,0.2816748232582015,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر
505,1,107,Clothes,235.0,0.773208677728739,0.9999999953161731,0.05605095541401274,0.790179337760417,0.6829798803326276,ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية
505,2,186,Sports,1100.0,0.7620339418304274,0.9193660275417364,0.2802547770700637,0.7716241070219731,0.6737357259013738,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية
505,3,400,Toys,834.0,0.7400309504950002,0.8748539172761316,0.06369426751592357,0.9063758800715502,0.9488852636786904,ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية
505,4,122,Toys,532.0,0.6942182124619861,0.7929162824498542,0.06369426751592357,0.9406352648120125,0.941272430617658,ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية
505,5,408,Toys,288.0,0.6816821009672838,0.8402460444107718,0.06369426751592357,0.8170283752477387,0.6802610113822587,ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية
505,6,210,Electronics,918.0,0.6624701155073146,0.7393384073270031,0.12738853503184713,0.8638226885822101,0.9227841217551503,ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية
505,7,249,Clothes,283.0,0.6588327223423397,0.8067759052463189,0.05605095541401274,0.8144954471828971,0.6693855355807838,ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية
505,8,257,Home Appliances,927.0,0.6471869642160116,0.7747478520231902,0.09681528662420381,0.8592634180654951,0.6179989124188147,ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية
505,9,222,Perfumes,1193.0,0.6381031177509449,0.7097973108321779,0.375796178343949,0.7245116450159179,0.5764002174781728,تطابق قوي مع الفئات المفضلة، إشارة سلوكية/تقييمية قوية
505,10,219,Toys,68.0,0.6178155467690655,0.7483880923583032,0.06369426751592357,0.7055795403947052,0.7264817835385274,إشارة سلوكية/تقييمية قوية
506,1,429,Books,749.0,0.6768470110588742,0.7910214913726322,0.10151802656546491,0.8768535554236045,0.7873844480267871,ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية
506,2,122,Toys,532.0,0.6569718287061413,0.7846894139253974,0.0,0.7669244774094758,0.941272430617658,ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية
506,3,490,Clothes,879.0,0.6311630198752853,0.674316377068776,0.17077798861480079,0.942709685109488,0.8270799347021707,ملاءمة جيدة مع نمط السعر
506,4,145,Toys,1020.0,0.6141610656233625,0.6921173011983264,0.0,0.9858617434619766,0.8058727568892946,ملاءمة جيدة مع نمط السعر
506,5,375,Home Appliances,334.0,0.6094177694690508,0.7670921337444345,0.0,0.6666205260417455,0.6916802609738075,إشارة سلوكية/تقييمية قوية
506,6,119,Sports,1079.0,0.6000072374155856,0.5537671377278047,0.5075901328273245,0.9559731922968449,0.6166394779436303,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر
506,7,307,Books,661.0,0.598228879899741,0.6660070526819264,0.10151802656546491,0.832274021482391,0.804785209309147,ملاءمة جيدة مع نمط السعر
506,8,461,Sports,1548.0,0.5828168212108094,0.5965602213128525,0.5075901328273245,0.7183845398146957,0.4730831973641608,تطابق قوي مع الفئات المفضلة
506,9,345,Electronics,553.0,0.5825661650718766,0.6594135480828355,0.15180265654648958,0.7775627752818108,0.6628602500998988,ملاءمة جيدة مع نمط السعر
506,10,367,Sports,847.0,0.5754538026328444,0.5782828257967801,0.5075901328273245,0.9264989454945014,0.2593800978651778,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر
507,1,431,Toys,102.0,0.6720784108091192,0.8033690188887996,0.33217391304347826,0.49645918682021895,0.7069059270958725,تطابق قوي مع الفئات المفضلة، إشارة سلوكية/تقييمية قوية
507,2,478,Toys,1158.0,0.6273043859227597,0.673834429010559,0.33217391304347826,0.9685864058852193,0.4698205546237184,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر
507,3,408,Toys,288.0,0.543520086807829,0.574700980036496,0.33217391304347826,0.5906841108323293,0.6802610113822587,تطابق قوي مع الفئات المفضلة
507,4,404,Sports,1627.0,0.5225258284894073,0.575564410820356,0.1408695652173913,0.73099775340307,0.641109298496949,توازن جيد بين التفضيلات والانتشار
507,5,444,Sports,1615.0,0.5171652998228129,0.5787368487617147,0.1408695652173913,0.7370767807586901,0.5611745513561078,توازن جيد بين التفضيلات والانتشار
507,6,383,Home Appliances,161.0,0.5103170459510982,0.6168713486339932,0.09565217391304348,0.5263477379853507,0.5981511690811229,توازن جيد بين التفضيلات والانتشار
507,7,180,Toys,1492.0,0.5078869940793566,0.5119986332566266,0.33217391304347826,0.7993868111537954,0.4497009243909897,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر
507,8,262,Electronics,1006.0,0.5074737780129922,0.5347352182746242,0.05739130434782609,0.9544125809435938,0.6177270255237778,ملاءمة جيدة مع نمط السعر
507,9,174,Perfumes,1623.0,0.48523910346259574,0.5649727694401613,0.0,0.7330240958549434,0.5829255029590579,توازن جيد بين التفضيلات والانتشار
507,10,422,Books,1065.0,0.474650186803223,0.448683860680491,0.28695652173913044,0.9843011321087256,0.35671560628837873,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر
508,1,210,Electronics,918.0,0.8529158697811166,0.9999999901826037,0.25490196078431376,0.9562925879571907,0.9227841217551503,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية
508,2,122,Toys,532.0,0.6814406905046045,0.7872938727618995,0.13137254901960785,0.7607505413514134,0.941272430617658,ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية
508,3,439,Clothes,756.0,0.6535066465242176,0.7177461137936126,0.28431372549019607,0.8742257186563205,0.6677542142105625,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية
508,4,429,Books,749.0,0.6531322285151728,0.7743635195692836,0.029411764705882353,0.8706796193655421,0.7873844480267871,ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية
508,5,279,Books,655.0,0.6356540925148082,0.7617355327317605,0.029411764705882353,0.8230605717465186,0.7455138661911085,ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية
508,6,7,Perfumes,1097.0,0.6304791419297624,0.7194510810013199,0.11568627450980394,0.9530285873214773,0.6362153343862852,ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية
508,7,491,Electronics,595.0,0.6300353490240499,0.6814681453829879,0.25490196078431376,0.7926654349684185,0.8015225665687046,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر
508,8,250,Home Appliances,1181.0,0.6234339972657044,0.7319483084717087,0.021568627450980395,0.9104753958321372,0.7112561174164624,ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية
508,9,450,Electronics,1482.0,0.6145542354566634,0.7010274323305052,0.25490196078431376,0.7579931263286683,0.5709624795774355,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية
508,10,404,Sports,1627.0,0.5997014864205286,0.7069197557166395,0.16274509803921572,0.6845382124482597,0.641109298496949,إشارة سلوكية/تقييمية قوية
509,1,455,Sports,1006.0,0.5964195333483981,0.6366486476326974,0.19359145527369825,0.963180897731949,0.6400217509168015,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر
509,2,480,Home Appliances,568.0,0.5803279243367101,0.63163492969704,0.17623497997329773,0.8149346037879202,0.718325176687421,ملاءمة جيدة مع نمط السعر
509,3,491,Electronics,595.0,0.5315652556203069,0.5285550786226715,0.19359145527369828,0.8286124153380652,0.8015225665687046,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر
509,4,7,Perfumes,1097.0,0.5270136194481141,0.5099986150161864,0.26301735647530045,0.9170816069518306,0.6362153343862852,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر
509,5,279,Books,655.0,0.49582659049285555,0.5303238293663414,0.0,0.8590075521161653,0.7455138661911085,ملاءمة جيدة مع نمط السعر
509,6,439,Clothes,756.0,0.49491461677771054,0.4914773812498445,0.13351134846461948,0.9101726990259672,0.6677542142105625,ملاءمة جيدة مع نمط السعر
509,7,493,Perfumes,300.0,0.4870374211329497,0.5063609313642201,0.26301735647530045,0.6791696595124064,0.5437737900737479,تطابق قوي مع الفئات المفضلة
509,8,190,Home Appliances,887.0,0.4666188308424458,0.4190437661971402,0.17623497997329773,0.976535414324819,0.6628602500998988,ملاءمة جيدة مع نمط السعر
509,9,235,Perfumes,1749.0,0.4435110630963121,0.47893829145995703,0.26301735647530045,0.5867877872964762,0.38390429579206614,تطابق قوي مع الفئات المفضلة
509,10,139,Perfumes,1516.0,0.43331576687884005,0.4248355257463479,0.26301735647530045,0.7048222351180982,0.46492659051305446,تطابق قوي مع الفئات المفضلة
510,1,292,Sports,228.0,0.7665852963715851,0.9132080465571759,0.22483660130718955,0.6515823350618606,0.9999999999456226,تطابق قوي مع الفئات المفضلة، إشارة سلوكية/تقييمية قوية
510,2,122,Toys,532.0,0.6365441348231327,0.6774210845763332,0.21830065359477124,0.8055843614042345,0.941272430617658,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر
510,3,145,Toys,1020.0,0.6287367315072235,0.6586518583919486,0.21830065359477124,0.947201859467218,0.8058727568892946,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر
510,4,439,Clothes,756.0,0.61834621821686,0.6993943222119622,0.12026143790849676,0.9190595387091416,0.6677542142105625,ملاءمة جيدة مع نمط السعر
510,5,343,Electronics,1504.0,0.6070924796477362,0.7154819308990251,0.014379084967320264,0.7020144227905438,0.9097335507933806,إشارة سلوكية/تقييمية قوية
510,6,52,Toys,747.0,0.5609110012153686,0.6238368041518713,0.21830065359477124,0.9145002681924266,0.3757476889409599,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر
510,7,478,Toys,1158.0,0.5489586453258162,0.5956788447184582,0.21830065359477124,0.8772930448775877,0.4698205546237184,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر
510,8,383,Home Appliances,161.0,0.5481676085392335,0.6601965211552332,0.10065359477124183,0.6176410989929821,0.5981511690811229,توازن جيد بين التفضيلات والانتشار
510,9,19,Perfumes,1186.0,0.5366505607660899,0.5257332204697215,0.27320261437908494,0.8631086477144744,0.6846112017028488,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر
510,10,146,Books,566.0,0.5320009907482509,0.632827963408011,0.048366013071895426,0.822808272245158,0.448613376810842,ملاءمة جيدة مع نمط السعر
511,1,343,Electronics,1504.0,0.7848711812609437,0.9999999950706245,0.019035532994923856,0.7539286100012046,0.9097335507933806,ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية
511,2,292,Sports,228.0,0.7724550523412037,0.9642765676572422,0.1218274111675127,0.5996681478511998,0.9999999999456226,إشارة سلوكية/تقييمية قوية
511,3,307,Books,661.0,0.7593314232718489,0.8880490323294777,0.2652284263959391,0.8190197182664889,0.804785209309147,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية
511,4,456,Home Appliances,552.0,0.7310868878714031,0.8174670922129026,0.3299492385786802,0.7638018864529403,0.8955954322514629,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية
511,5,145,Toys,1020.0,0.7064105082473369,0.7830632273311439,0.200507614213198,0.9991160466778788,0.8058727568892946,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية
511,6,329,Clothes,673.0,0.699333937620825,0.8760126156500649,0.0,0.8250987456221089,0.7471451875613297,ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية
511,7,122,Toys,532.0,0.6937688612339378,0.7885163778509459,0.200507614213198,0.7536701741935736,0.941272430617658,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية
511,8,107,Clothes,235.0,0.6724957366402144,0.8863533982498571,0.0,0.6032142471419781,0.6829798803326276,إشارة سلوكية/تقييمية قوية
511,9,282,Home Appliances,339.0,0.663450589152021,0.7388272719647464,0.3299492385786802,0.6558991508906851,0.8205546492212858,تطابق قوي مع الفئات المفضلة، إشارة سلوكية/تقييمية قوية
511,10,196,Books,1213.0,0.6043575521970291,0.6882443402482425,0.2652284263959391,0.9013450233749901,0.3550842849181574,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر
512,1,282,Home Appliances,339.0,0.6385550396598865,0.7457240390380241,0.19652173913043477,0.6140936522622105,0.8205546492212858,تطابق قوي مع الفئات المفضلة، إشارة سلوكية/تقييمية قوية
512,2,429,Books,749.0,0.6195479740111911,0.6809035081099359,0.18695652173913044,0.8217937535792278,0.7873844480267871,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر
512,3,257,Home Appliances,927.0,0.56742844511782,0.6013645361832489,0.19652173913043477,0.9119659926875915,0.6179989124188147,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر
512,4,141,Clothes,1722.0,0.5668586357530452,0.6357384651862119,0.24695652173913046,0.6852984450025821,0.5872756932796478,تطابق قوي مع الفئات المفضلة
512,5,262,Electronics,1006.0,0.5632011563525561,0.6231429254010676,0.07391304347826087,0.95198625611209,0.6177270255237778,ملاءمة جيدة مع نمط السعر
512,6,491,Electronics,595.0,0.5596536284751259,0.6282391261505267,0.07391304347826087,0.7437795691821043,0.8015225665687046,توازن جيد بين التفضيلات والانتشار
512,7,19,Perfumes,1186.0,0.5577577220386594,0.6202156262583082,0.013043478260869565,0.9568283335536097,0.6846112017028488,ملاءمة جيدة مع نمط السعر
512,8,96,Toys,998.0,0.5507984977123533,0.5751233935634061,0.12608695652173915,0.9479335712083432,0.6927678085539549,ملاءمة جيدة مع نمط السعر
512,9,153,Clothes,1120.0,0.5506041955796965,0.5567177202638057,0.24695652173913046,0.9902629840095198,0.532898314272273,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر
512,10,404,Sports,1627.0,0.5489370417409495,0.6144021824327124,0.1565217391304348,0.733424078234574,0.641109298496949,توازن جيد بين التفضيلات والانتشار
513,1,307,Books,661.0,0.6610570995629353,0.7076942305770619,0.3161843515541265,0.8254071417170066,0.804785209309147,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية
513,2,349,Electronics,1312.0,0.6359499007512249,0.735703296752795,0.10182207931404073,0.8448056242406072,0.7482327351414773,ملاءمة جيدة مع نمط السعر، إشارة سلوكية/تقييمية قوية
513,3,145,Toys,1020.0,0.6091884890096457,0.6390479374271044,0.14469453376205788,0.9927286232273611,0.8058727568892946,ملاءمة جيدة مع نمط السعر
513,4,102,Home Appliances,953.0,0.5741533023539667,0.5901920692340343,0.20257234726688103,0.9733301407037604,0.6677542142105625,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر
513,5,133,Toys,695.0,0.5711239488874849,0.628011905715425,0.14469453376205788,0.84263105255793,0.6715606307410787,ملاءمة جيدة مع نمط السعر
513,6,329,Clothes,673.0,0.5638322724455243,0.6370019162251355,0.03965702036441586,0.8314861690726266,0.7471451875613297,ملاءمة جيدة مع نمط السعر
513,7,357,Home Appliances,801.0,0.5591687708704743,0.5833369216794865,0.20257234726688103,0.8963291275325735,0.6514410005083502,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر
513,8,94,Clothes,594.0,0.5391362812225958,0.648072918464486,0.03965702036441586,0.7914659056481281,0.4817835780053408,ملاءمة جيدة مع نمط السعر
513,9,296,Electronics,1315.0,0.5273113039373434,0.5785970799656481,0.10182207931404073,0.8432858674017023,0.6063077759322291,ملاءمة جيدة مع نمط السعر
513,10,265,Sports,693.0,0.5169011000774565,0.5791621234976022,0.023579849946409433,0.8416178813319933,0.6416530722870226,ملاءمة جيدة مع نمط السعر
514,1,292,Sports,228.0,0.5558317871811127,0.6073851973812963,0.10649627263045792,0.6019278307024188,0.9999999999456226,توازن جيد بين التفضيلات والانتشار
514,2,401,Toys,1728.0,0.5540657600724302,0.5739621396448978,0.2449414270500532,0.6381937498450785,0.8901576943507253,تطابق قوي مع الفئات المفضلة
514,3,270,Electronics,547.0,0.5353191806200528,0.6070437987766286,0.08200212992545261,0.7635286412393177,0.6470908101877602,ملاءمة جيدة مع نمط السعر
514,4,358,Home Appliances,383.0,0.5166070277463263,0.5792181821305011,0.0926517571884984,0.6804486007125108,0.7074497008859462,توازن جيد بين التفضيلات والانتشار
514,5,398,Clothes,1229.0,0.4953153272825651,0.4872643216430114,0.15441959531416402,0.8909799707162778,0.6824361065425539,ملاءمة جيدة مع نمط السعر
514,6,457,Clothes,1143.0,0.48912676481610906,0.48763137683515967,0.15441959531416402,0.9345463334315546,0.5660685154667717,ملاءمة جيدة مع نمط السعر
514,7,349,Electronics,1312.0,0.4852033760295856,0.4895795255801128,0.08200212992545261,0.848933364839906,0.7482327351414773,ملاءمة جيدة مع نمط السعر
514,8,50,Toys,1594.0,0.48129397450147754,0.5085211231318404,0.2449414270500532,0.7060762219828355,0.47362697115423447,تطابق قوي مع الفئات المفضلة
514,9,333,Books,973.0,0.480950679862762,0.505444222460664,0.18636847710330137,0.9793341123638285,0.2661772702410996,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر
514,10,78,Clothes,716.0,0.4768499508848365,0.5067722628087108,0.15441959531416402,0.8491416098309663,0.43094072863344524,ملاءمة جيدة مع نمط السعر
515,1,443,Sports,683.0,0.5732811590140835,0.6099298006970962,0.37978142076502736,0.7352377353686683,0.5073409461388069,تطابق قوي مع الفئات المفضلة
515,2,250,Home Appliances,1181.0,0.5518020712983717,0.5646895322396545,0.12978142076502733,0.9875173706268991,0.7112561174164624,ملاءمة جيدة مع نمط السعر
515,3,122,Toys,532.0,0.551507044877916,0.5965346146888709,0.1133879781420765,0.6587433078104497,0.941272430617658,توازن جيد بين التفضيلات والانتشار
515,4,307,Books,661.0,0.506868993645973,0.5059961519079871,0.1994535519125683,0.7240928518833649,0.804785209309147,تطابق قوي مع الفئات المفضلة
515,5,303,Home Appliances,1951.0,0.5013156136818614,0.5524790212798729,0.12978142076502733,0.6224117073874829,0.7177814028973474,توازن جيد بين التفضيلات والانتشار
515,6,105,Books,1046.0,0.49776751672965763,0.48625893822023697,0.1994535519125683,0.9191283128761739,0.5981511690811229,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر
515,7,119,Sports,1079.0,0.4973150317009357,0.4249815859939539,0.37978142076502736,0.9358456381041289,0.6166394779436303,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر
515,8,10,Sports,1298.0,0.48836001488483993,0.4395722063212662,0.37978142076502736,0.9532121126558056,0.418705818356786,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر
515,9,457,Clothes,1143.0,0.4823756513851391,0.5016169806355342,0.04781420765027322,0.9682671173341024,0.5660685154667717,ملاءمة جيدة مع نمط السعر
515,10,491,Electronics,595.0,0.4805380376002771,0.5168829126529736,0.040983606557377046,0.6906582014274547,0.8015225665687046,توازن جيد بين التفضيلات والانتشار
516,1,375,Home Appliances,334.0,0.5666968027213166,0.6596882432724182,0.12265193370165743,0.6636540216182216,0.6916802609738075,توازن جيد بين التفضيلات والانتشار
516,2,135,Clothes,1158.0,0.5495485258418741,0.5964692774157728,0.055248618784530384,0.9189194332958702,0.7145187601569049,ملاءمة جيدة مع نمط السعر
516,3,431,Toys,102.0,0.5148025467064367,0.5792486509305149,0.1723756906077348,0.5461261594095679,0.7069059270958725,توازن جيد بين التفضيلات والانتشار
516,4,489,Sports,818.0,0.49520271383339576,0.4407486105170259,0.3779005524861878,0.9088414582948958,0.5367047308027892,تطابق قوي مع الفئات المفضلة، ملاءمة جيدة مع نمط السعر
516,5,292,Sports,228.0,0.4707375015115898,0.38253448078714053,0.3779005524861878,0.6099559466435782,0.9999999999456226,تطابق قوي مع الفئات المفضلة
